Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
4288f90b-4774-c329-3176-c1482e824c04,2010-07-13,,999-56-2259,,,,Noah480,Rohan584,,,,white,nonhispanic,M,Yarmouth  Massachusetts  US,206 Kunze Camp,Melrose,Massachusetts,Middlesex County,02176,42.47943939802175,-71.10358127951432,290447.93999999994,1645.5299999999997
71ed9540-1d35-e476-868b-086ff1e51464,1981-01-13,,999-38-2837,S99933461,X16159087X,Mrs.,Meaghan273,Skiles927,,Ratke343,M,white,nonhispanic,F,Pittsfield  Massachusetts  US,399 Ward Camp,Greenfield,Massachusetts,Franklin County,01301,42.645857060006456,-72.63416203958155,1093185.34,13869.18
04e9ac90-2279-d293-523f-838b39d1e177,1960-12-27,2000-06-21,999-41-9009,S99919918,X76565378X,Mrs.,In373,Jast432,,Cummerata161,M,white,nonhispanic,F,Concord  Massachusetts  US,764 Gusikowski Camp,Peabody,Massachusetts,Essex County,,42.56058135803285,-70.98794061915768,1371611.773,287125.127
189620c5-9013-b703-e825-c7421a934846,2001-08-22,,999-19-5818,S99994584,X72299814X,Mr.,Emmitt44,Collier206,,,,asian,nonhispanic,M,Tewksbury  Massachusetts  US,416 Mann Mill Suite 45,Canton,Massachusetts,Norfolk County,,42.134039390047334,-71.14135522612494,504778.2775,1830.6525
5f2e1751-1689-2b18-f3df-1cf4a05b5439,1971-08-02,,999-83-1214,S99940269,X13129932X,Mr.,Lyndon118,Russel238,,,S,white,nonhispanic,M,Fitchburg  Massachusetts  US,360 Bahringer Boulevard Unit 1,Boston,Massachusetts,Suffolk County,02163,42.3260474042172,-71.0517175791044,176299.18050000005,234634.42949999994
f03f50be-20b1-3eae-2ed1-bb478bceb320,2002-07-12,,999-48-8037,S99959365,,Mr.,Morgan564,Reichel38,,,,white,nonhispanic,M,Westfield  Massachusetts  US,210 Gleichner Bridge,Randolph,Massachusetts,Norfolk County,02368,42.19218845764559,-71.0679860057844,96832.73900000002,486232.40100000007
019facaf-cd9d-5f39-f354-9097b3263dda,1995-08-27,,999-97-4029,S99974543,X74286515X,Ms.,Charolette797,Ritchie586,,,,white,nonhispanic,F,Boston  Massachusetts  US,448 O'Hara Skyway,Amherst,Massachusetts,Hampshire County,,42.370508267514616,-72.50347619476257,671632.0275,17244.8925
bee50f70-32ff-1271-8104-5cd08a1da2e3,2002-03-18,,999-80-4746,S99989785,X81897897X,Ms.,Adriana394,Ortiz186,,,,black,nonhispanic,F,Boston  Massachusetts  US,238 Friesen Row,Marlborough,Massachusetts,Middlesex County,01752,42.32982677537677,-71.54643013499962,1164290.4200000002,24532.079999999998
6c1590e2-1411-99aa-b834-b308167a4345,1949-12-26,,999-31-8387,S99990154,X87649362X,Mrs.,Claudia969,Durgan499,,Hansen121,M,white,nonhispanic,F,Haverhill  Massachusetts  US,958 Blick Rest Apt 15,Westwood,Massachusetts,Norfolk County,,42.18657938657373,-71.19824139617077,2369672.399,357662.621
87805f41-827a-baa2-90de-d7c145496d44,1948-01-12,,999-80-8838,S99976810,X4290127X,Mr.,Karl184,Von197,,,M,black,nonhispanic,M,Hopkinton  Massachusetts  US,130 Mills Route Suite 38,Westminster,Massachusetts,Worcester County,,42.59650097118882,-71.94008870611013,1847474.355,24036.385000000002
926375c2-4a12-144d-834b-f01fa90515fd,2011-10-11,,999-24-6655,,,,Edwardo860,Zboncak558,,,,white,nonhispanic,M,Brockton  Massachusetts  US,217 Kuhic Plaza,Kingston,Massachusetts,Plymouth County,02364,41.93796144487896,-70.77437731888595,257458.66249999995,2079.7574999999997
32597c71-e34d-77d7-9840-1281a0c2d260,1990-03-18,,999-78-7344,S99960967,X3004696X,Mr.,Shawn523,Cummerata161,,,M,black,nonhispanic,M,Somerville  Massachusetts  US,749 Glover Green Unit 71,Palmer,Massachusetts,Hampden County,01057,42.208658102161024,-72.37387103452757,788803.9299999999,4340.94
d8b27936-d71b-4c1b-9492-5e0e33e365ee,1969-10-03,,999-72-6106,S99964761,X73400845X,Mr.,Terrell212,Halvorson124,,,S,white,nonhispanic,M,Boston  Massachusetts  US,659 Cassin Underpass Unit 30,Everett,Massachusetts,Middlesex County,02149,42.37782056297415,-71.03524110320924,1913864.3925000005,809.2874999999999
e49d64f3-9985-2e51-68ca-076a18e2f324,1973-04-20,2011-12-16,999-68-4610,S99996523,X609352X,Mrs.,Melodee943,Bailey598,,Cremin516,M,white,nonhispanic,F,Sudbury  Massachusetts  US,946 Konopelski Branch Unit 14,Taunton,Massachusetts,Bristol County,02780,41.870061317892144,-71.13817939433125,1426724.1065000002,40824.0935
11089781-c268-6838-642e-2c2c9edbb694,2011-07-17,,999-92-3821,,,,Lurline371,Sauer652,,,,white,nonhispanic,F,Everett  Massachusetts  US,759 Wolf Dam,Fall River,Massachusetts,Bristol County,02723,41.590620855428796,-71.04605637756043,270692.35,240.60000000000008
f65e59e8-9889-78ca-bd0d-421f1d022cb7,1951-11-03,,999-12-4179,S99922917,X31235737X,Mr.,Rolando809,Terry864,,,M,native,nonhispanic,M,Boston  Massachusetts  US,583 Wunsch Mews,Lawrence,Massachusetts,Essex County,01841,42.7061451555741,-71.11720719208053,1780277.645,88528.47499999999
d7b9725d-889f-d178-cf41-dbf8b373eda9,2010-10-18,,999-32-6865,,,,Goldie436,Barrows492,,,,black,nonhispanic,F,Brookline  Massachusetts  US,799 Reinger Boulevard,Gloucester,Massachusetts,Essex County,01930,42.60552571877451,-70.72991333669295,290433.71249999997,2733.5775
ed2bb6aa-1f3c-b72b-46a6-54f05cac7da7,2008-04-09,,999-89-9645,,,,Hyman89,Ward668,,,,asian,nonhispanic,M,Andover  Massachusetts  US,423 Herman Passage,Westford,Massachusetts,Middlesex County,,42.549732629154995,-71.40019124841308,395100.9474999999,73806.3525
47c2ab95-1569-1afa-4550-ac83d53f0384,2000-03-10,,999-65-6661,S99947146,X82112718X,Ms.,Fredia307,Eichmann909,,,,white,nonhispanic,F,Lynn  Massachusetts  US,845 Stroman Center,Wilmington,Massachusetts,Middlesex County,01887,42.56663452905834,-71.1274457211104,723100.9174999999,9215.842499999999
4868d84d-7a09-477a-da7c-3fbb8edf3e19,1989-10-28,,999-70-1643,S99923990,X71508374X,Mr.,Alfredo17,Strosin214,,,M,white,nonhispanic,M,South Yarmouth  Massachusetts  US,214 Beier Lodge,Lowell,Massachusetts,Middlesex County,01854,42.676375307143644,-71.34757867900916,548557.0525000001,44827.95749999998
939c4d10-8bbf-0d6b-c5bd-6acceace4095,2022-04-11,,999-34-8180,,,,Simon598,Boyer713,,,,white,nonhispanic,M,Brockton  Massachusetts  US,148 Greenholt Ferry Apt 24,Norfolk,Massachusetts,Norfolk County,,42.14852616282618,-71.28543737791477,2047.38,0.0
205fa58e-7fd3-9e1f-4ae6-c0673d46a765,1952-06-03,1955-09-02,999-79-9438,,,,Michale231,Lindgren255,,,,white,nonhispanic,M,Peabody  Massachusetts  US,815 Schmeler Crossing,Montague,Massachusetts,Franklin County,,42.566907358029155,-72.47112078453385,106654.34,0.0
aac521a8-1ab1-43f8-73f9-7c84080e275b,1996-12-21,,999-80-5343,S99948145,X29894384X,Mr.,Jimmie93,Swift555,,,,white,nonhispanic,M,Danvers  Massachusetts  US,916 Thiel Green,Boston,Massachusetts,Suffolk County,02136,42.33523321349459,-71.02040109659501,442651.4275000001,1980.9525
760fc090-2d2d-8cf2-63ef-87cdb181cc4d,1960-12-27,,999-29-5790,S99974333,X85053091X,Mrs.,Concha418,Keeling57,,Dickinson688,M,white,nonhispanic,F,Springfield  Massachusetts  US,250 Wunsch Bridge Apt 18,Peabody,Massachusetts,Essex County,01960,42.57146783368832,-70.9476344507864,2316722.8155000005,191595.04450000002
53b07e50-426d-43bb-42d9-d175c2fb29f6,1983-07-08,,999-90-3476,S99981085,X80425697X,Mrs.,Emelda84,Pfeffer420,,Tromp100,M,asian,nonhispanic,F,Boston  Massachusetts  US,367 Kihn Ville,Boston,Massachusetts,Suffolk County,02118,42.40652721628026,-71.0837659946972,1350804.5304999999,175494.19950000002
ea3c8180-450a-de48-559b-9d753d346507,1969-10-03,,999-31-9960,S99947638,X24537407X,Mr.,Donny470,Olson653,,,M,black,nonhispanic,M,Worcester  Massachusetts  US,731 Kassulke Port,Abington,Massachusetts,Plymouth County,02351,42.12540005881817,-70.92652555078153,1325701.8250000002,373.8749999999998
177f4a3b-bfe5-d647-f279-d5f4f1418a55,2021-09-23,,999-85-6299,,,,Casey401,Wisozk929,,,,black,nonhispanic,F,Everett  Massachusetts  US,678 Lubowitz Club Unit 83,Carver,Massachusetts,Plymouth County,,41.90637693745555,-70.78566448597802,2184.583,3507.077
75123c92-eaf4-643a-ab7b-b82a984d403e,1973-04-20,,999-25-2723,S99933409,X43155133X,Mrs.,Josefine519,Ferry570,,Hansen121,M,white,nonhispanic,F,Boston  Massachusetts  US,851 Gottlieb Manor,Taunton,Massachusetts,Bristol County,02767,41.91199288020695,-71.05105033925224,1697829.4729999998,510177.2870000001
1e4ebaa1-e39c-7512-aeec-eb020ba1aa71,1962-07-25,,999-74-2024,S99959719,X38859869X,Mrs.,Diana207,Segovia340,,Piña753,M,black,nonhispanic,F,Santo Domingo  National District  DO,147 Glover Quay,Boston,Massachusetts,Suffolk County,02115,42.36000717738432,-70.98716324817005,699377.16,0.0
aea9195d-eabd-de76-a849-6ed0389468c3,1971-12-05,,999-53-3453,S99919347,X72419284X,Mrs.,Janina163,Steuber698,,Daniel959,M,asian,nonhispanic,F,North Andover  Massachusetts  US,521 Cronin Ranch Unit 66,Sutton,Massachusetts,Worcester County,,42.17572388654266,-71.75195994617157,1423779.9199999997,222878.40999999997
c66ded88-1ef1-cdce-cc8a-12ad9b2d4b10,1973-04-04,,999-63-9404,S99933707,X40296204X,Ms.,Queen50,Emmerich580,,,S,white,nonhispanic,F,Boston  Massachusetts  US,122 Kuphal Pathway Unit 14,New Bedford,Massachusetts,Bristol County,02744,41.655393270873205,-70.96533033650455,1596570.6155000003,536942.0044999999
96888b71-bf0f-7647-d0ad-428ffd00a009,1959-12-07,,999-99-9074,S99922113,X89882936X,Mr.,Jerrod232,Reilly981,,,M,white,nonhispanic,M,Andover  Massachusetts  US,938 Carroll View Unit 63,Boston,Massachusetts,Suffolk County,02163,42.39159033470233,-70.92675651556327,1449273.14,27735.65999999997
3ee0a0dc-6de0-277f-0b58-cb379aa098b2,1998-03-14,,999-74-3294,S99941970,X28030019X,Mr.,Daren950,Lehner980,,,,white,nonhispanic,M,Sherborn  Massachusetts  US,896 Gutkowski Fork Suite 12,Mattapoisett Center,Massachusetts,Plymouth County,,41.6711475611238,-70.82749568443494,594306.405,2628.5849999999996
24fdfab8-e74c-f7ed-0bab-42970424375e,1952-06-03,,999-85-7098,S99997343,X73511390X,Mr.,Nathan164,Trantow673,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,118 Moore Neck,Montague,Massachusetts,Franklin County,,42.56506017948958,-72.48046546373713,1770399.5800000003,56033.14000000001
45f0902f-ae06-06e9-1931-8ced8856b08e,1957-05-12,,999-35-2058,S99996584,X26777900X,Mrs.,Laurel943,Spinka232,,Tremblay80,M,black,nonhispanic,F,Sturbridge  Massachusetts  US,128 Jaskolski Parade,Holbrook,Massachusetts,Norfolk County,,42.119119605572635,-71.0431956767266,2349386.7499999995,124181.45999999999
e72cde2d-f50d-9422-bbce-b6304d902d50,2021-12-07,,999-91-8736,,,,Faustino767,O'Hara248,,,,asian,nonhispanic,M,North Attleborough  Massachusetts  US,328 Klein Extension Suite 66,Worcester,Massachusetts,Worcester County,01604,42.207916616995256,-71.77533546365495,1728.3459999999998,3388.5739999999996
f6abac1b-7c43-758c-d3ad-88daa67548b5,1957-09-08,,999-80-9103,S99951617,X44546191X,Ms.,Briana139,Hilpert278,,,S,white,nonhispanic,F,Weymouth  Massachusetts  US,205 Ortiz Trail,Quincy,Massachusetts,Norfolk County,02169,42.21064312452645,-71.12254222868671,2185762.1775000007,155498.89250000002
e678bdce-c1c2-bc57-7938-a4a04d089ea1,1991-05-17,,999-75-5527,S99983066,X67122815X,Mrs.,Elza246,Wisozk929,,Reichel38,M,white,nonhispanic,F,Maynard  Massachusetts  US,584 Connelly Forge,Upton,Massachusetts,Worcester County,01568,42.15503082136211,-71.60912089026782,1718887.4545,515860.52549999993
7767eb40-f6cd-6ae4-5ab6-0f58c719da21,1974-02-28,,999-58-6202,S99911126,X58440481X,Ms.,Glinda951,McClure239,,,S,white,nonhispanic,F,Brookline  Massachusetts  US,426 Corwin Orchard,Amesbury,Massachusetts,Essex County,01913,42.84600188078312,-70.94395821248101,1991939.6315000001,302509.4385
26627d7a-09ce-2023-1951-79a5b7a3a49f,1960-09-19,,999-61-1258,S99968715,X39336434X,Mr.,Irvin970,Gislason620,,,M,white,nonhispanic,M,Georgetown  Massachusetts  US,984 Waters Forge,Amesbury,Massachusetts,Essex County,01913,42.846160591660876,-70.92455245821964,1628338.3925,144917.67750000066
911855fb-8d9c-7485-824e-817411daed57,1982-10-13,,999-79-9679,S99925100,X68576000X,Mr.,Austin578,Stanton715,,,M,black,nonhispanic,M,Cambridge  Massachusetts  US,561 Harber Trail Apt 58,Salem,Massachusetts,Essex County,01970,42.47770474590264,-70.90135548231402,997329.1750000002,1.844999999999942
f2e5bd39-dc31-0471-1028-adee47891760,1976-05-17,,999-82-2806,S99984861,X12848436X,Mrs.,Meri607,Shanahan202,,Franecki195,M,white,nonhispanic,F,Fairhaven  Massachusetts  US,513 Murazik Highlands,South Hadley,Massachusetts,Hampshire County,,42.29249179710655,-72.54049438870199,1576161.3210000005,20806.009000000002
64214730-5888-4c72-adbb-b51cc70247a8,1973-04-21,,999-37-9798,S99966360,X70024913X,Ms.,Arianna984,Gislason620,,,S,white,nonhispanic,F,Billerica  Massachusetts  US,554 Tromp Brook,Quincy,Massachusetts,Norfolk County,,42.22346696954131,-71.03141207047237,1705871.828,84683.502
cd555bb0-c445-6e9e-cc68-fd907f1aa693,1942-02-07,2002-07-26,999-37-3487,S99919738,X4363105X,Mrs.,Arcelia945,Kulas532,,Turcotte120,M,white,nonhispanic,F,Taunton  Massachusetts  US,221 Herzog Rest,Quincy,Massachusetts,Norfolk County,,42.258921022076386,-71.0062474375324,517023.12649999914,671386.5935000001
3ed675fd-cf96-5e8d-f32e-01aba9d62815,1969-06-18,,999-67-9950,S99945089,X3231434X,Mrs.,Jenelle653,Miller503,,Koss676,M,white,nonhispanic,F,Sturbridge  Massachusetts  US,363 Marvin Extension,Malden,Massachusetts,Middlesex County,02148,42.436301149736636,-71.10638790918192,1058255.5125,170.70749999999998
dd16c8be-ba56-aabc-fbea-5a842a415075,1968-10-28,1979-11-01,999-63-8040,,,,Vergie176,Moen819,,,,white,nonhispanic,F,Stow  Massachusetts  US,453 Ratke Knoll,Springfield,Massachusetts,Hampden County,01020,42.15691051891195,-72.62997342404718,289167.70749999996,68.30249999999995
241a91d0-64e6-bd50-ba12-144a5af0311a,2008-10-18,,999-81-2818,,,,Mathew182,Trantow673,,,,white,nonhispanic,M,Springfield  Massachusetts  US,1022 Nitzsche Arcade Unit 45,Southborough,Massachusetts,Worcester County,,42.28165347353868,-71.48602489550245,334275.86750000005,8510.1825
329b0e16-2c4a-adce-179d-98074bbdf6b3,1995-09-26,,999-95-7241,S99948566,X24365551X,Ms.,Mendy939,Schmidt332,,,,white,nonhispanic,F,Tewksbury  Massachusetts  US,518 Stanton Gate,Springfield,Massachusetts,Hampden County,,42.16240517163345,-72.58822318931519,987907.4320000001,121709.648
2f8ab844-b47b-e2f7-6e8b-e59daa307a8b,1955-04-01,2000-09-25,999-95-3209,S99926007,X10326258X,Ms.,Carmelita854,Turcotte120,,,S,white,nonhispanic,F,Lowell  Massachusetts  US,765 O'Reilly Mill,Agawam,Massachusetts,Hampden County,01001,42.04619373995941,-72.61340461067815,1355727.0029999998,373962.357
939ec060-24df-bf4c-bfaf-4c628ec6a082,1976-05-29,,999-23-9658,S99963582,X18956091X,Mr.,Enrique929,Johnson679,,,M,white,hispanic,M,Hudson  Massachusetts  US,900 Wilkinson Gardens,Gloucester,Massachusetts,Essex County,01930,42.624706529168414,-70.63396770580523,1160490.0825,14770.837499999998
5338a6e7-0d81-20a2-aee7-739867453f0b,1970-11-25,,999-54-5960,S99982622,X17668460X,Mrs.,Leontine92,Marquardt819,,Vandervort697,M,white,nonhispanic,F,Agawam  Massachusetts  US,1057 Pollich Trailer Suite 79,New Bedford,Massachusetts,Bristol County,02747,41.721945275267245,-70.92454027197702,1831802.2459999998,518244.254
67296597-4a60-3627-7940-06624f311033,1987-04-05,,999-38-5972,S99992375,X22409529X,Mr.,Guillermo498,Mohr916,,,M,white,hispanic,M,Cochituate  Massachusetts  US,420 Watsica Road,Beverly,Massachusetts,Essex County,01915,42.50951533910079,-70.86722486600719,1581381.5649999997,11883.464999999998
b7c67b14-bc45-951f-4be5-a7942bfd533a,1994-02-17,,999-64-8246,S99999703,X38035585X,Mrs.,Ashley34,Nolan344,,Bosco882,M,asian,nonhispanic,F,Bridgewater  Massachusetts  US,661 Kling Heights,Concord,Massachusetts,Middlesex County,,42.49317704187912,-71.37797698220207,1573457.4005000002,96965.4995
09cff78e-95c4-0d75-83fc-e6189410d03b,1979-01-01,,999-16-6305,S99962903,X21850079X,Mrs.,Yoko498,McClure239,,Satterfield305,M,asian,nonhispanic,F,Daegu  Daegu  KR,507 Hackett Highlands Apt 66,Rutland,Massachusetts,Worcester County,,42.372136781941684,-71.92753712791664,2020613.7189999996,341204.01099999994
81b0bcc3-4b27-48e7-463d-022cedb0774c,2013-06-24,,999-26-7850,,,,Timothy142,Rippin620,,,,white,nonhispanic,M,Ashland  Massachusetts  US,266 Reichel Brook Suite 67,Boston,Massachusetts,Suffolk County,02136,42.383145865365435,-71.09977046606801,242274.25,15.599999999999966
77e53fde-d641-fa26-5792-7a92af4fa260,2018-10-19,,999-18-9162,,,,Landon622,Treutel973,,,,white,nonhispanic,M,North Amherst  Massachusetts  US,336 Dietrich Well Apt 96,Mansfield,Massachusetts,Bristol County,,41.98347390264464,-71.22803963288995,92178.0975,107.63250000000004
e789cbfd-873c-3881-4c95-54f034266753,1968-10-28,,999-46-9527,S99910635,X41112495X,Mrs.,Elly836,Moen819,,Eichmann909,M,white,nonhispanic,F,Waltham  Massachusetts  US,792 Dickinson View Unit 54,Springfield,Massachusetts,Hampden County,01106,42.16493706357537,-72.46649259416188,2511897.1050000004,371948.3950000002
bc0f8f02-aa52-33af-18ed-d977248bd8f2,1963-08-21,,999-52-4850,S99929173,X42729749X,Ms.,Shaneka79,Spencer878,,,S,white,nonhispanic,F,Chelsea  Massachusetts  US,286 Bechtelar Trail,Melrose,Massachusetts,Middlesex County,,42.48091973648499,-71.0995080011955,2690264.480499999,346159.4595000001
1a796ae3-e282-3957-b421-c97d3e79f601,1984-08-07,,999-30-7978,S99937844,X54288458X,Ms.,Yaeko585,Zulauf375,,,S,white,nonhispanic,F,Somerville  Massachusetts  US,1025 Satterfield Park Suite 63,Belchertown,Massachusetts,Hampshire County,01007,42.268297737804176,-72.35257460030046,1123169.1790000002,446259.87100000004
6e3df440-6dea-bdb0-eb3c-3a9bc35d957e,1942-02-07,2000-06-22,999-74-7028,S99978887,X13759487X,Ms.,Mamie949,Schmeler639,,,S,white,nonhispanic,F,Barnstable  Massachusetts  US,398 Stokes Lodge Unit 82,Quincy,Massachusetts,Norfolk County,02171,42.192011286020886,-71.12112819018064,582508.053,695673.8470000001
5c54305e-e16f-b719-b8d8-91a188e6952a,2009-11-27,,999-21-2703,,,,Art115,Metz686,,,,white,nonhispanic,M,Nantucket  Massachusetts  US,509 Hansen Lane,Pembroke,Massachusetts,Plymouth County,,42.02783893423238,-70.83076266209468,300674.64999999997,240.60000000000008
fcf886e5-3d7e-5455-86c3-837af9919e61,1974-08-23,,999-33-4241,S99978517,X18644601X,Mrs.,Gracie337,Mitchell808,,Lowe577,M,white,nonhispanic,F,Millbury  Massachusetts  US,348 Hilll Glen,Southborough,Massachusetts,Worcester County,,42.26518155631964,-71.54301280359026,1379731.3925000003,721587.4575000001
0359aba6-a9cb-91d2-4c61-f0804f669124,1932-12-26,,999-52-5723,S99995625,X83138131X,Mr.,Johnathan55,Legros616,,,S,white,nonhispanic,M,Scituate  Massachusetts  US,156 Heidenreich Annex Unit 18,Dartmouth,Massachusetts,Bristol County,,41.55693183013103,-70.9615227031258,280884.7819999999,112714.928
328b0fac-71d1-5610-d88e-1bff0d71ceda,1994-03-26,,999-39-2853,S99999188,X77209732X,Mr.,Steve819,O'Reilly797,,,M,white,hispanic,M,Swampscott  Massachusetts  US,600 Wolf Pathway,Boston,Massachusetts,Suffolk County,02126,42.39333806380788,-71.04786515372056,709177.905,4077.0750000000003
54e9ed28-bc94-f5ad-96c2-9270d6902801,1993-04-28,,999-65-3202,S99989699,X39862534X,Mr.,Isiah14,Kirlin939,,,M,white,nonhispanic,M,Tewksbury  Massachusetts  US,416 Dach Track Suite 79,Boston,Massachusetts,Suffolk County,02134,42.36644116834063,-71.06050068300767,850585.2174999991,5765.7225
160a53cf-63b1-790d-5e95-307e88c1dc9c,1968-11-30,1989-11-25,999-29-2747,S99918212,X67912201X,Ms.,Liz413,Witting912,,,,white,nonhispanic,F,Lynn  Massachusetts  US,976 Braun Green,Marshfield,Massachusetts,Plymouth County,,42.08715918344767,-70.66136081695537,611556.7085,100564.42149999998
5be83862-4068-ccd6-6abf-bc839df843c6,1955-04-01,,999-96-6406,S99978400,X63732186X,Mrs.,Karole140,Renner328,,Kessler503,M,white,nonhispanic,F,Beverly  Massachusetts  US,131 Feest Well,Agawam,Massachusetts,Hampden County,01001,42.05930858895504,-72.71180659269076,2100416.4825,308747.13750000007
f43f211a-3c9f-0156-37ed-6294a8fdf450,1992-07-13,,999-34-1329,S99964747,X26960138X,Mr.,Eduardo902,Goyette777,,,M,white,nonhispanic,M,Taunton  Massachusetts  US,1048 Ankunding Track,Somerville,Massachusetts,Middlesex County,02155,42.427418823757954,-71.15714078010616,736487.9024999999,2133.4275
2d1ed452-1b32-f7c2-b254-39efa98084b0,1966-01-03,,999-95-3331,S99910161,X57964341X,Mr.,Louie190,Bednar518,,,M,white,nonhispanic,M,Franklin  Massachusetts  US,501 Kub Dale,West Boylston,Massachusetts,Worcester County,,42.37382894792089,-71.77888781155887,1437612.7149999999,12943.005
95846771-9fa7-24c0-3960-a94fbfe53203,1959-03-25,1974-05-26,999-89-5105,,,,Johnny786,Kohler843,,,,white,nonhispanic,M,North Scituate  Massachusetts  US,199 Trantow Terrace,Sandwich,Massachusetts,Barnstable County,,41.708957329585395,-70.45939699972122,372499.36000000004,0.0
593cf240-1824-f291-fe84-58700c31e4ed,2019-12-14,,999-73-3975,,,,Jed345,Davis923,,,,white,nonhispanic,M,Somerville  Massachusetts  US,608 Raynor Walk,Billerica,Massachusetts,Middlesex County,,42.53979836013456,-71.23526827016167,66299.8075,107.63250000000001
7df8e2a1-8467-003e-fb8b-2afd9e71157d,1951-04-22,,999-37-6026,S99937245,X11104104X,Ms.,Rheba182,Jacobson885,,,S,white,nonhispanic,F,Haverhill  Massachusetts  US,486 Ratke Lock,West Springfield,Massachusetts,Hampden County,,42.13548016634306,-72.6762049902014,752998.5019999999,995177.478
defe22fa-62bd-8759-bcdc-e54fe0dfe481,1968-11-30,1990-12-22,999-82-9805,S99995962,X33567630X,Ms.,Ione925,Grant908,,,,white,nonhispanic,F,Peabody  Massachusetts  US,1066 Nikolaus Byway,Marshfield,Massachusetts,Plymouth County,02050,42.09560283476492,-70.67076730812063,759999.7024999999,199.74750000000006
850c346b-9bed-1a8b-c452-165705841a8b,1995-01-10,,999-85-4616,S99975481,X8926427X,Mr.,Aaron697,Rodriguez71,,,M,white,nonhispanic,M,Rochester  Massachusetts  US,938 Lockman Heights,Revere,Massachusetts,Suffolk County,02151,42.39046544091379,-71.01562841907796,86085.76999999999,27469.629999999994
