Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
cf8e4ea2-8236-385d-a7b8-eb470e118feb,f42988ff-8d38-3437-9046-769eb1f746bf,Harrison106 Morar593,M,GENERAL PRACTICE,415 6TH ST,JUNEAU,AK,99801-1074,58.3727,-134.17878100000001,609
0545cf9d-2ec3-3d2a-85da-a0ccf80949cb,6a65812b-e33f-3cbc-90f1-9fcc8403c807,Rolande819 Feil794,F,GENERAL PRACTICE,8800 GLACIER HWY,JUNEAU,AK,99801-8080,58.3727,-134.17878100000001,526
bcacdfe3-72a2-3db8-83f9-919afe4046db,03b0010d-bb0a-3e53-862e-34f6a4dde615,Lesley194 Funk324,M,GENERAL PRACTICE,3268 HOSPITAL DR,JUNEAU,AK,99801-7800,58.3727,-134.17878100000001,577
4885d0b2-b375-3e08-b03d-7db5d889d8bb,acd5ae56-4f71-3308-9844-0f4d69ed42a4,Asa127 Padberg411,M,GENERAL PRACTICE,3260 HOSPITAL DR,JUNEAU,AK,99801-7808,58.3727,-134.17878100000001,886
6af623c2-8100-3639-be99-976f9f09a95c,0875a98e-0795-3ae0-b2b0-cea1579133e6,Salvador46 Wolf938,M,GENERAL PRACTICE,641 W WILLOUGHBY AVE,JUNEAU,AK,99801-1748,58.3727,-134.17878100000001,847
59bb12d2-8016-3260-be7b-bf15cc80dbd6,c243d20b-cfb6-3a93-ab8c-366093c7afa3,Rosalinda949 Brekke496,F,GENERAL PRACTICE,1600 GLACIER AVE,JUNEAU,AK,99801-1430,58.3727,-134.17878100000001,907
c06c1fd9-f7ac-3fc4-bb8f-be268823fd8d,d3950133-437a-3f57-8b9f-29ff1f2398ef,Jamar151 Corkery305,M,GENERAL PRACTICE,8390 AIRPORT BLVD,JUNEAU,AK,99801-6927,58.3727,-134.17878100000001,668
1a35488f-ac44-3809-bb3c-465315751ec7,dbc9c84c-7380-3468-a1c7-2fc31f176158,Trent525 Lindgren255,M,GENERAL PRACTICE,8390 AIRPORT BLVD,JUNEAU,AK,99801-6927,58.3727,-134.17878100000001,623
df2f1baf-f4ce-3ab2-866a-e5674c3d7463,62511591-5591-3446-b56b-fe261b739363,Marty115 Fritsch593,M,GENERAL PRACTICE,1701 SALMON CREEK LN,JUNEAU,AK,99801-7868,58.3727,-134.17878100000001,699
024b70f2-3a22-38ee-9901-f8ffb2869afd,f65e4641-4f37-3792-8c2c-34b83b8ce983,Blake449 Tillman293,M,GENERAL PRACTICE,3260 HOSPITAL DR,JUNEAU,AK,99801-7808,58.3727,-134.17878100000001,325
27b5df22-9116-392d-a292-37c6b065f88e,dfabcd42-4896-3364-98c1-baed58539fe4,Iola859 O'Kon634,F,GENERAL PRACTICE,8800 GLACIER HWY,JUNEAU,AK,99801-8080,58.3727,-134.17878100000001,719
2c8112d3-d489-3c92-a79a-b219dfb3f2c4,1006f52d-b9d7-3eda-b821-7e52123d493d,Hipolito984 Greenholt190,M,GENERAL PRACTICE,2354 MENDENHALL LOOP RD,JUNEAU,AK,99801-8001,58.3727,-134.17878100000001,803
2780d4a5-cd3b-398a-8bf9-a62df14ce5c3,10b43af7-7197-3623-9145-fcfa33e703b2,Lucius907 Keeling57,M,GENERAL PRACTICE,1701 SALMON CREEK RD,JUNEAU,AK,99801,58.3727,-134.17878100000001,602
047d5e1d-3bc9-3998-87c1-381a59706bc8,3236fe97-7c5d-3b65-8ca4-414dfcd9eea6,Evelyne208 Blick895,F,GENERAL PRACTICE,10301 GLACIER HWY,JUNEAU,AK,99801-8561,58.3727,-134.17878100000001,794
119a6880-3f69-3329-a9eb-e274801bc0a3,7bb3dce0-08b8-3926-b273-0e83efe99023,Betty470 Connelly992,F,GENERAL PRACTICE,8800 GLACIER HWY,JUNEAU,AK,99801-8079,58.3727,-134.17878100000001,515
4a9da9c8-01af-344d-a753-10566623a69b,53ae6019-6140-3e35-b062-ad0add1ac5e0,Danille883 Schumm995,F,GENERAL PRACTICE,3225 HOSPITAL DR,JUNEAU,AK,99801-7863,58.3727,-134.17878100000001,603
735dacab-d766-3f84-a627-0f0f11c24517,ae478b76-05a6-3e57-9484-6a7becbc7f05,Glenn0 Abernathy524,M,GENERAL PRACTICE,8391 AIRPORT BLVD,JUNEAU,AK,99801-8065,58.3727,-134.17878100000001,677
17220921-ec7a-33fb-99a7-a12936a89397,1d6b21de-4d52-3e1f-a94a-440ceb668ced,Coleman27 Gutkowski940,M,GENERAL PRACTICE,7691 GLACIER HWY,JUNEAU,AK,99801-7912,58.3727,-134.17878100000001,1094
3efa2aca-0aee-3b31-b0eb-ef92a647e444,03ed2870-6e8b-3eaa-b7f2-211914f1511c,Rosanna866 Frami345,F,GENERAL PRACTICE,8800 GLACIER HWY 103,JUNEAU,AK,99801-8079,58.3727,-134.17878100000001,1254
f3a924cc-d925-3927-84a4-5616f17353b0,7c3522df-126b-305a-a0a3-7479cd6a79f6,Malika385 Lesch175,F,GENERAL PRACTICE,2243 JORDAN AVE,JUNEAU,AK,99801-8050,58.3727,-134.17878100000001,588
6596decf-05d3-3208-950b-e077e83c36b8,17be8883-b3de-3c8c-b417-f60bc9514860,Gabriel934 Wisoky380,M,GENERAL PRACTICE,3260 HOSPITAL DR,JUNEAU,AK,99801-7808,58.3727,-134.17878100000001,957
c5c0f822-8e68-382c-a3da-cf36bfdb7803,632a24a2-95e2-3407-b006-f557dd825b56,Freddie621 Weimann465,M,GENERAL PRACTICE,8800 GLACIER HWY 108,JUNEAU,AK,99801-8079,58.3727,-134.17878100000001,474
e2cfe0c1-fd2a-358d-b2e2-0a3d31a4258e,50cffdcc-6745-352b-8ad8-1be15178e5af,Jamal145 Turner526,M,GENERAL PRACTICE,3227 GLACIER HWY,JUNEAU,AK,99801-7842,58.3727,-134.17878100000001,659
ea5c252c-646e-3830-820c-ee9886cb5fee,5fad04ff-f607-3eea-82e4-fa982e23a92a,Faustina753 White193,F,GENERAL PRACTICE,3260 HOSPITAL DR,JUNEAU,AK,99801-7808,58.3727,-134.17878100000001,470
5d8da98e-3ad5-3491-87b4-5c5b1ad11275,1221b434-4f0a-3cb5-889f-b08b33b9990e,Claudio955 Schaden604,M,GENERAL PRACTICE,800 GLACIER AVE,JUNEAU,AK,99801-1852,58.3727,-134.17878100000001,550
b2e613ef-77cd-350c-ab62-50f7184e1831,704cb459-7280-307f-b574-85b67bbe3c20,Lily490 Bins636,F,GENERAL PRACTICE,2 MARINE WAY,JUNEAU,AK,99801-1256,58.3727,-134.17878100000001,693
fb7cc73b-9297-397b-a74c-e7f5395c2713,8956eb9f-7598-304f-9da6-0e0bfb309b41,Erna640 Johns824,F,GENERAL PRACTICE,3260 HOSPITAL DR,JUNEAU,AK,99801-7808,58.3727,-134.17878100000001,487
cdb1acc2-d346-3cd2-8560-10aa025dde68,b5e6fbbd-41ad-34e0-b823-b71944bd4331,Neely59 Stamm704,F,GENERAL PRACTICE,3268 HOSPITAL DR A,JUNEAU,AK,99801-7800,58.3727,-134.17878100000001,209
747b2e01-ea50-3bbe-af30-ac572e88d3a0,fc354294-d8e8-3faf-8cf3-24c4f742ae94,Stefan297 Yundt842,M,GENERAL PRACTICE,3260 HOSPITAL DR,JUNEAU,AK,99801-7808,58.3727,-134.17878100000001,754
604bb4ea-0c43-3be9-81e0-77127eab5e61,1d47fc83-f85a-36e2-ae94-9c7522c01332,Percy315 Mills423,M,GENERAL PRACTICE,9309 GLACIER HWY B106,JUNEAU,AK,99801-9300,58.3727,-134.17878100000001,609
08687478-b46a-3fbe-af7e-707f477aea91,8a2b6628-992b-3a2b-a4d5-2e09316dbf52,Erick204 Zemlak964,M,GENERAL PRACTICE,431 N FRANKLIN ST,JUNEAU,AK,99801-1186,58.3727,-134.17878100000001,708
2c71cdf1-c579-3559-a6ad-1ea9339c5f0b,44a2456a-5283-38da-aff3-f56d0c0a5635,Jenae263 Tremblay80,F,GENERAL PRACTICE,3268 HOSPITAL DR C,JUNEAU,AK,99801-7800,58.3727,-134.17878100000001,630
fa940e47-0e5f-3412-998c-048180fcef5d,180b7aba-e281-31cd-ac70-d4dad564e786,Tawana222 Dickinson688,F,GENERAL PRACTICE,9309 GLACIER HWY,JUNEAU,AK,99801-9300,58.3727,-134.17878100000001,567
f4d5b26b-972b-301a-a23b-6aed65c8c8c4,78ebe071-e2d8-314c-9b83-bea2afde58b6,Cara845 Erdman779,F,GENERAL PRACTICE,3220 HOSPITAL DR,JUNEAU,AK,99801-7899,58.3727,-134.17878100000001,924
ccef9286-54f4-3720-bbb7-770b21dc82d7,6f4b7cd5-027f-3f73-bd0d-25fd09a5a7e7,Jerome176 Monahan736,M,GENERAL PRACTICE,3220 HOSPITAL DR,JUNEAU,AK,99801-7899,58.3727,-134.17878100000001,436
fea863ff-64ad-3559-b12f-5fb78f902365,4198447a-530b-3a2e-bb2f-77872114be4e,Eusebio566 Batz141,M,GENERAL PRACTICE,9109 MENDENHALL MALL RD,JUNEAU,AK,99801-7136,58.3727,-134.17878100000001,491
bd375805-b43f-32e2-aacf-2ec3d7d64ea7,64635b16-45cb-37c5-a2d2-b3adf465ad18,Virgilio529 Runolfsson901,M,GENERAL PRACTICE,8800 GLACIER HWY,JUNEAU,AK,99801-8080,58.3727,-134.17878100000001,644
0b1db590-a4b3-323e-b7c5-de1f30fe6b95,e7c52a98-2a2d-379f-af42-0abd3100c4e8,Rocio28 Castillo397,F,GENERAL PRACTICE,8505 OLD DAIRY RD,JUNEAU,AK,99801-6921,58.3727,-134.17878100000001,691
cbdfe763-4e68-3ba5-b193-511f1daafe67,1abea811-cbb5-3d1e-bd33-d1213bdaf639,Jonnie215 D'Amore443,F,GENERAL PRACTICE,3225 HOSPITAL DR,JUNEAU,AK,99801-7863,58.3727,-134.17878100000001,808
f9a41921-216c-3333-a704-afb33b024487,6cf92be0-8d28-33e0-a8fe-94c8efa36fca,Elliot577 Emard19,M,GENERAL PRACTICE,3406 GLACIER HWY,JUNEAU,AK,99801-7251,58.3727,-134.17878100000001,1003
a6ab02b7-3621-3952-b370-ec08e63484f0,af88af59-c31c-38fd-b364-49177dd4d2f8,Jessie665 Nienow652,M,GENERAL PRACTICE,2201 DUNN ST,JUNEAU,AK,99801-9480,58.3727,-134.17878100000001,701
d081a63a-1ab3-3526-9272-01aedf273030,19f1855b-df93-38ce-8417-296aa453353f,Catharine355 Bernhard322,F,GENERAL PRACTICE,3260 HOSPITAL DR,JUNEAU,AK,99801-7808,58.3727,-134.17878100000001,853
04611dd4-4edd-39fe-97c9-00d8e2149f1c,9b07ac23-bf17-30b7-8a16-0a0ffb6658fe,Denice974 Lakin515,F,GENERAL PRACTICE,10004 GLACIER HWY,JUNEAU,AK,99801-8560,58.3727,-134.17878100000001,720
f52c033b-b3fd-380a-a830-eb1e60edc538,fddf1ab0-bff7-32ad-b5b6-1e9b43daf3ee,Mckinley734 Rowe323,M,GENERAL PRACTICE,1801 SALMON CREEK LN,JUNEAU,AK,99801-7864,58.3727,-134.17878100000001,818
509c613c-b8d4-30f0-85df-26b149708974,3da80102-1a9e-34ed-bf4e-73b10837f4a5,Samuel331 Stokes453,M,GENERAL PRACTICE,800 GLACIER AVE,JUNEAU,AK,99801-1855,58.3727,-134.17878100000001,512
61528542-c107-3fdd-960b-bbd1dc50521f,8fa26f78-623f-329e-a7b4-bdaa88bdb569,Tori754 Mohr916,F,GENERAL PRACTICE,10301 GLACIER HWY,JUNEAU,AK,99801-8565,58.3727,-134.17878100000001,766
74fd3ac7-2970-3149-ad75-8c973ec9dbe9,9d22629c-98a4-3684-9c99-03c784ae0f24,Rick943 Nader710,M,GENERAL PRACTICE,8585 OLD DAIRY RD,JUNEAU,AK,99801-8094,58.3727,-134.17878100000001,650
349cfd16-39d4-3ecb-a289-badb797539b8,6cede241-414a-3fe6-aedc-943d974d38de,Piper612 Weber641,F,GENERAL PRACTICE,800 GLACIER AVE,JUNEAU,AK,99801-1852,58.3727,-134.17878100000001,740
875148b3-d61c-3e25-99a4-258c37f1e8e3,3489ceff-8979-30ec-9a7f-04eb576be5de,Jeffrey461 Predovic534,F,GENERAL PRACTICE,3245 HOSPITAL DR,JUNEAU,AK,99801-7809,58.3727,-134.17878100000001,806
0c9bb2b2-99b5-37f3-a181-e277c413cbc6,eede82e3-bf56-3855-957d-e2111b64fd26,Benedict104 Raynor401,M,GENERAL PRACTICE,1200 SALMON CREEK LN,JUNEAU,AK,99801-7861,58.3727,-134.17878100000001,913
143ecc54-05c6-334b-aa27-8d220b67501b,6b4059be-7dd4-3ce7-95c6-2bf7b2074c06,Silvana620 Weimann465,F,GENERAL PRACTICE,3260 HOSPITAL DR,JUNEAU,AK,99801-7808,58.3727,-134.17878100000001,707
401fda2b-8aba-311f-a495-ef9aaab6ad39,470374d9-3947-36d3-a60d-b92575cb53c8,Sachiko982 Gibson10,F,GENERAL PRACTICE,225 S FRONT ST,JUNEAU,AK,99801-1244,58.3727,-134.17878100000001,358
4f0b980b-07db-3ba6-837f-72875d0266b0,b5f856a0-ad9c-3ead-a43c-b3731fb329a3,Christie481 Hagenes547,F,GENERAL PRACTICE,225 FRONT ST,JUNEAU,AK,99801-1244,58.3727,-134.17878100000001,925
c79614a6-1ee9-309a-9ac3-7a79b216da22,ed8d54f6-5501-3a46-9411-7d10b2125fb0,Nakisha629 Klocko335,F,GENERAL PRACTICE,222 Front Street  #202,Juneau,AK,99801,58.30076049999999,-134.4066402,2055
446a59ef-849e-3bdd-b0e9-c0e5e2c70b6c,1ddda443-98df-3a47-97ad-f2490f0e191d,Omer483 Frami345,M,GENERAL PRACTICE,8505 OLD DAIRY ROAD,JUNEAU,AK,99801,58.3619599,-134.5728211,5352
504bf236-41ad-37fd-b50e-9d8d095d3a49,5bbf7f47-4c1e-3b22-b646-ed0df496f74a,Rodrick370 West559,M,GENERAL PRACTICE,419 SIXTH STREET,JUNEAU,AK,99801,58.3727,-134.178781,291
4ec75958-b466-3339-9a67-e2b4095b94af,f5f6a5be-24c4-37d0-a78b-4a566f0e30f6,Clarence5 Howe413,M,GENERAL PRACTICE,419 SIXTH STREET,JUNEAU,AK,99801,58.3727,-134.178781,112
f86d7442-b6e5-354e-a0f7-273b73e0295d,5f10c08d-f234-3d5b-85be-c0051d523261,Manuela585 Smith67,F,GENERAL PRACTICE,2000 SALMON CREEK LANE,JUNEAU,AK,99801,58.3727,-134.178781,478
